Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781647411,300,,Aggregated,953.100000,0.000000,4,5,7,8,11,16,29,43,84,140,180,78308,0,4,5.951226225293556,0.6610130003537051,176.3699600014661,20.47949123972008
1781647412,300,,Aggregated,955.100000,0.000000,4,5,7,8,11,16,29,44,86,150,180,79261,0,4,6.011231788158615,0.6610130003537051,177.67803900278523,20.47766240647986
1781647413,300,,Aggregated,962.400000,0.000000,4,5,7,8,11,17,30,45,87,150,180,80231,0,4,6.088507766852438,0.6610130003537051,177.67803900278523,20.46994303947352
1781647414,300,,Aggregated,964.700000,0.000000,4,5,7,8,12,18,32,47,92,150,180,81175,0,4,6.232391685881138,0.6610130003537051,177.67803900278523,20.456248845087774
1781647415,300,,Aggregated,964.100000,0.000000,4,5,7,8,12,18,33,48,92,150,180,82150,0,4,6.259901858605188,0.6610130003537051,177.67803900278523,20.471138161898967
1781647416,300,,Aggregated,961.000000,0.000000,4,6,7,8,12,18,33,48,91,150,180,83102,0,4,6.30845176418654,0.6610130003537051,177.67803900278523,20.460301797790667
1781647417,300,,Aggregated,962.700000,0.000000,4,6,7,8,12,18,33,48,91,150,180,84089,0,4,6.30366799660231,0.6610130003537051,177.67803900278523,20.45361462260224
1781647418,300,,Aggregated,965.000000,0.000000,4,6,7,8,12,18,33,48,91,150,180,85070,0,4,6.301513667430821,0.6610130003537051,177.67803900278523,20.442435641236628
1781647419,300,,Aggregated,963.400000,0.000000,4,6,7,8,12,18,33,48,91,150,180,86033,0,4,6.346994433756572,0.6610130003537051,177.67803900278523,20.41481757000221
1781647420,300,,Aggregated,968.100000,0.000000,4,6,7,8,12,18,33,48,91,150,180,87034,0,4,6.338578770289007,0.6610130003537051,177.67803900278523,20.398464967713767
1781647421,300,,Aggregated,966.000000,0.000000,4,6,7,8,12,18,34,47,91,150,180,87997,0,4,6.384907752427232,0.6610130003537051,177.67803900278523,20.40046819777947
1781647422,300,,Aggregated,968.800000,0.000000,4,6,7,8,12,19,34,48,91,150,180,88955,0,4,6.428704412415434,0.6610130003537051,177.67803900278523,20.405002529368783
1781647423,300,,Aggregated,967.800000,0.000000,4,6,7,8,12,19,34,48,90,150,180,89917,0,4,6.424976269719708,0.6610130003537051,177.67803900278523,20.396031896081944
1781647424,300,,Aggregated,967.100000,0.000000,4,6,7,8,12,19,34,48,90,150,180,90913,0,4,6.433801871408448,0.6610130003537051,177.67803900278523,20.371993004300815
1781647425,300,,Aggregated,969.000000,0.000000,4,6,7,8,12,19,35,49,91,150,180,91858,0,4,6.513261540794527,0.6610130003537051,177.67803900278523,20.36444294454484
1781647426,300,,Aggregated,970.400000,0.000000,4,6,7,8,12,19,35,49,91,150,180,92833,0,4,6.507789400463526,0.6610130003537051,177.67803900278523,20.37344478795256
1781647427,300,,Aggregated,968.400000,0.000000,4,6,7,8,12,19,35,49,91,150,180,93808,0,4,6.52917750281665,0.6610130003537051,177.67803900278523,20.37672693160498
1781647428,300,,Aggregated,971.500000,0.000000,4,6,7,8,12,19,36,50,92,150,180,94772,0,4,6.583044331513512,0.6610130003537051,177.67803900278523,20.377147258684
1781647429,300,,Aggregated,973.300000,0.000000,4,6,7,8,12,19,35,50,91,150,180,95752,0,4,6.588276850093697,0.6610130003537051,177.67803900278523,20.388754281894894
1781647430,300,,Aggregated,969.900000,0.000000,4,6,7,8,12,19,35,50,91,150,180,96721,0,4,6.583166513406348,0.6610130003537051,177.67803900278523,20.371956452063152
1781647431,300,,Aggregated,968.300000,0.000000,4,6,7,8,12,19,36,50,91,150,180,97701,0,4,6.616036096388605,0.6610130003537051,177.67803900278523,20.37189998055291
1781647432,300,,Aggregated,968.400000,0.000000,4,6,7,8,12,19,36,50,91,150,180,98689,0,4,6.61672033672636,0.6610130003537051,177.67803900278523,20.368703705580156
1781647433,300,,Aggregated,967.700000,0.000000,4,6,7,8,13,20,37,51,91,150,180,99615,0,4,6.68051094704777,0.6610130003537051,177.67803900278523,20.350107915474577
1781647434,300,,Aggregated,971.900000,0.000000,4,6,7,8,13,20,37,51,91,150,180,100606,0,4,6.705467812159675,0.6610130003537051,177.67803900278523,20.35086376558058
1781647435,300,,Aggregated,971.200000,0.000000,4,6,7,8,13,20,37,51,91,150,180,101565,0,4,6.739852473658627,0.6610130003537051,177.67803900278523,20.354541426672576
1781647436,300,,Aggregated,970.500000,0.000000,4,6,7,8,13,21,37,51,91,150,180,102522,0,4,6.768098227572388,0.6610130003537051,177.67803900278523,20.337430015021166
1781647437,300,,Aggregated,970.600000,0.000000,4,6,7,8,13,21,37,51,91,150,180,103504,0,4,6.767960766899454,0.6610130003537051,177.67803900278523,20.34320412737672
1781647438,300,,Aggregated,966.300000,0.000000,4,6,7,8,13,21,37,51,92,150,180,104462,0,4,6.797750277106913,0.6610130003537051,177.67803900278523,20.33025406367866
1781647439,300,,Aggregated,967.800000,0.000000,4,6,7,8,13,21,38,52,92,150,180,105418,0,4,6.828813090801643,0.6610130003537051,177.67803900278523,20.323151643931777
1781647440,300,,Aggregated,965.300000,0.000000,4,6,7,8,13,21,38,52,91,150,180,106406,0,4,6.816698279214566,0.6610130003537051,177.67803900278523,20.31680544330207
1781647441,300,,Aggregated,968.200000,0.000000,4,6,7,8,13,21,38,51,91,150,180,107390,0,4,6.818791441364818,0.6610130003537051,177.67803900278523,20.310289598659093
1781647442,300,,Aggregated,966.500000,0.000000,4,6,7,8,13,21,38,52,91,150,180,108366,0,4,6.8628447490097,0.6610130003537051,177.67803900278523,20.309036044515807
1781647443,300,,Aggregated,967.300000,0.000000,4,6,7,8,13,21,38,52,91,150,180,109346,0,4,6.86696905357445,0.6610130003537051,177.67803900278523,20.315356757448832
1781647444,300,,Aggregated,965.400000,0.000000,4,6,7,9,13,21,38,52,91,150,180,110306,0,4,6.8845231322062785,0.6610130003537051,177.67803900278523,20.31185973564448
1781647445,300,,Aggregated,965.800000,0.000000,4,6,7,9,13,21,38,52,91,150,180,111289,0,4,6.894349547306129,0.6610130003537051,177.67803900278523,20.299805012175508
1781647446,300,,Aggregated,966.400000,0.000000,4,6,7,9,13,21,38,52,91,150,180,112250,0,4,6.900107209346274,0.6610130003537051,177.67803900278523,20.314022271714922
1781647447,300,,Aggregated,969.900000,0.000000,4,6,7,9,13,21,38,52,91,150,180,113196,0,4,6.9331290072618375,0.6610130003537051,177.67803900278523,20.313429803173257
1781647448,300,,Aggregated,970.600000,0.000000,4,6,7,9,13,21,38,52,91,150,180,114197,0,4,6.944096814312655,0.6610130003537051,177.67803900278523,20.313432051630077
1781647449,300,,Aggregated,971.200000,0.000000,4,6,7,9,13,21,38,52,91,150,180,115199,0,4,6.968301939487479,0.6610130003537051,177.67803900278523,20.306860302606793
1781647450,300,,Aggregated,972.200000,0.000000,4,6,7,9,13,22,39,53,92,160,230,116139,0,4,7.01398253349882,0.6610130003537051,231.5772259971709,20.31871292158534
1781647451,300,,Aggregated,975.100000,0.000000,4,6,8,9,13,22,39,53,92,160,230,117112,0,4,7.046859253219509,0.6610130003537051,231.5772259971709,20.319147482751553
1781647452,300,,Aggregated,971.300000,0.000000,4,6,8,9,14,22,39,53,92,160,230,118086,0,4,7.076756301407876,0.6610130003537051,231.5772259971709,20.33697474721813
1781647453,300,,Aggregated,970.300000,0.000000,4,6,8,9,14,22,40,53,92,160,230,119068,0,4,7.083535227777347,0.6610130003537051,231.5772259971709,20.333364128061277
1781647454,300,,Aggregated,972.200000,0.000000,4,6,8,9,13,22,39,53,92,150,230,120051,0,4,7.0745967624177375,0.6610130003537051,231.5772259971709,20.328735287502813
1781647455,300,,Aggregated,972.000000,0.000000,4,6,8,9,14,22,39,54,92,150,230,120992,0,4,7.107732607709328,0.6610130003537051,231.5772259971709,20.324426408357578
1781647456,300,,Aggregated,975.700000,0.000000,4,6,8,9,14,22,40,54,92,160,230,121972,0,4,7.127375465524218,0.6610130003537051,231.5772259971709,20.33198602958056
1781647457,300,,Aggregated,974.300000,0.000000,4,6,8,9,14,22,39,54,92,160,230,122931,0,4,7.12121701807476,0.6610130003537051,231.5772259971709,20.333536699449283
1781647458,300,,Aggregated,972.800000,0.000000,4,6,8,9,14,22,40,54,92,160,230,123897,0,4,7.155253022711442,0.6610130003537051,231.5772259971709,20.32682792965124
1781647459,300,,Aggregated,968.100000,0.000000,4,6,8,9,14,22,40,54,92,160,230,124863,0,4,7.151279266963441,0.6610130003537051,231.5772259971709,20.320327078478012
1781647460,300,,Aggregated,970.000000,0.000000,4,6,8,9,14,22,39,54,92,160,230,125807,0,4,7.140688740426588,0.6610130003537051,231.5772259971709,20.31403657984055
1781647461,300,,Aggregated,964.800000,0.000000,4,6,8,9,14,23,40,54,93,160,230,126746,0,4,7.2257491705917065,0.6610130003537051,231.5772259971709,20.313729821848423
1781647462,300,,Aggregated,968.600000,0.000000,4,6,8,9,14,23,40,55,94,160,230,127726,0,4,7.245805823824913,0.6610130003537051,231.5772259971709,20.303892707827693
